concept_id_1	concept_id_2	relationship_id	valid_start_date	valid_end_date	invalid_reason
45548207	4185471	Maps to	20181128	20991231	
45552700	375252	Maps to	20141010	20991231	
45553660	437093	Maps to	19700101	20991231	
45556381	437738	Maps to	20181128	20991231	
45556381	444074	Maps to	20181128	20991231	
45557126	4098471	Maps to	19700101	20991231	
45557659	4134603	Maps to	20141010	20991231	
45558448	4317284	Maps to	20161201	20991231	
45561113	4110915	Maps to	20141014	20991231	
45563001	4298809	Maps to	20141010	20991231	
45566358	4097337	Maps to	20161201	20991231	
45566440	4251171	Maps to	19700101	20991231	
45571783	4172646	Maps to	20140701	20991231	
45572077	317895	Maps to	19700101	20991231	
45572391	37110366	Maps to	20181128	20991231	
45576608	43531175	Maps to	20141014	20991231	
45581071	4055254	Maps to	20140701	20991231	
45581556	4150301	Maps to	20140701	20991231	
45583131	193079	Maps to	20181128	20991231	
45585442	444074	Maps to	20181128	20991231	
45585753	438046	Maps to	20181128	20991231	
45587487	4290978	Maps to	20131121	20991231	
45590551	4219484	Maps to	20181128	20991231	
45590657	433119	Maps to	20141014	20991231	
45595080	437738	Maps to	20161201	20991231	
45595821	4146209	Maps to	20131121	20991231	
45599191	4059563	Maps to	20140701	20991231	
45605214	4262939	Maps to	19700101	20991231	
45606466	4345581	Maps to	20140701	20991231	
45606822	4055657	Maps to	20181128	20991231	
45609600	444074	Maps to	20181128	20991231	
45755766	435376	Maps to	20181128	20991231	
45755766	4264281	Maps to	20181128	20991231	
45755970	438583	Maps to	20141010	20991231	
45756219	433099	Maps to	20181128	20991231	
45756219	434228	Maps to	20181128	20991231	
45756219	440896	Maps to	20161201	20991231	
45756225	433099	Maps to	20181128	20991231	
45756267	438310	Maps to	20141010	20991231	
45756272	434228	Maps to	20181128	20991231	
45756272	438310	Maps to	20181128	20991231	
45756272	4054296	Maps to	20181128	20991231	
45756445	4152376	Maps to	20141010	20991231	
45756461	432537	Maps to	20161201	20991231	
45756661	444074	Maps to	20181128	20991231	
45756695	437738	Maps to	20161201	20991231	
45756695	444074	Maps to	20181128	20991231	
4032993	4032993	Maps to	19700101	20991231	
4056017	4056017	Maps to	19700101	20991231	
4061217	4061217	Maps to	19700101	20991231	
4061650	4061650	Maps to	19700101	20991231	
4078058	4078058	Maps to	19700101	20991231	
4082503	4082503	Maps to	19700101	20991231	
4092524	4092524	Maps to	19700101	20991231	
4112864	4112864	Maps to	19700101	20991231	
4116074	4116074	Maps to	19700101	20991231	
4134127	4134127	Maps to	19700101	20991231	
4142903	4142903	Maps to	19700101	20991231	
4146943	4146943	Maps to	19700101	20991231	
45537153	442376	Maps to	20181128	20991231	
45537161	438310	Maps to	20181128	20991231	
45537161	4175576	Maps to	20141014	20991231	
45537718	432821	Maps to	19700101	20991231	
45539317	27674	Maps to	20140701	20991231	
45543265	4233244	Maps to	20181128	20991231	
45547339	46286594	Maps to	20161201	20991231	
45548123	4279553	Maps to	20161201	20991231	
45552360	4231770	Maps to	20140701	20991231	
45553499	432373	Maps to	20140701	20991231	
45555457	435684	Maps to	20140701	20991231	
45557099	435228	Maps to	20140701	20991231	
45557332	379019	Maps to	20141014	20991231	
45557701	45770891	Maps to	20181128	20991231	
45558362	197089	Maps to	19700101	20991231	
45561579	438046	Maps to	20181128	20991231	
45561897	4200649	Maps to	20140701	20991231	
45561937	4149583	Maps to	19700101	20991231	
45562159	379019	Maps to	20141010	20991231	
45570850	437738	Maps to	20181128	20991231	
45570969	444074	Maps to	20181128	20991231	
45572087	315564	Maps to	20141010	20991231	
45575767	444074	Maps to	20181128	20991231	
45580539	438310	Maps to	20181128	20991231	
45580621	444074	Maps to	20181128	20991231	
45580621	4152175	Maps to	20181128	20991231	
45580637	444074	Maps to	20181128	20991231	
45581054	4107655	Maps to	19700101	20991231	
45581517	374377	Maps to	20140701	20991231	
45582222	40481632	Maps to	20141010	20991231	
45582547	438815	Maps to	20140701	20991231	
45583522	42536804	Maps to	20181128	20991231	
45585755	438046	Maps to	19700101	20991231	
45586179	36717157	Maps to	20181128	20991231	
45587459	4008737	Maps to	20161201	20991231	
45595170	444074	Maps to	20181128	20991231	
45595593	433966	Maps to	19700101	20991231	
45596207	432937	Maps to	19700101	20991231	
45596272	4147494	Maps to	20140701	20991231	
45596378	4061844	Maps to	20140701	20991231	
45600614	432882	Maps to	19700101	20991231	
45601691	4006963	Maps to	20141010	20991231	
45602305	37116489	Maps to	20181128	20991231	
45604627	433099	Maps to	20181128	20991231	
45755495	4301617	Maps to	20181128	20991231	
45755939	436833	Maps to	20141010	20991231	
45755997	444074	Maps to	20181128	20991231	
45756069	433099	Maps to	20181128	20991231	
45756069	440896	Maps to	20181128	20991231	
45756355	444074	Maps to	20181128	20991231	
45756407	438668	Maps to	20181128	20991231	
45756686	438046	Maps to	20181128	20991231	
45756719	438046	Maps to	20181128	20991231	
42616305	4009329	Maps to	20161201	20991231	
42616576	4035611	Maps to	20161201	20991231	
42616630	74125	Maps to	20161201	20991231	
42616630	44783158	Maps to	20181128	20991231	
42616724	136779	Maps to	20181128	20991231	
42616883	440674	Maps to	20161201	20991231	
42616916	80484	Maps to	20161201	20991231	
42616916	136779	Maps to	20181128	20991231	
42617020	136779	Maps to	20181128	20991231	
42617438	433565	Maps to	20161201	20991231	
42617556	75347	Maps to	20161201	20991231	
42617902	4145006	Maps to	20181128	20991231	
42617959	136779	Maps to	20181128	20991231	
42618042	77076	Maps to	20161201	20991231	
42618218	439907	Maps to	20181128	20991231	
42618367	253549	Maps to	20181128	20991231	
42618920	75909	Maps to	20161201	20991231	
42619143	74731	Maps to	20161201	20991231	
42619174	75909	Maps to	20161201	20991231	
42619319	136779	Maps to	20181128	20991231	
45577574	4064981	Maps to	20140701	20991231	
45595541	42537791	Maps to	20240729	20991231	
42618454	136779	Maps to	20210204	20991231	
45556881	42537729	Maps to	20210204	20991231	
45532957	4288751	Maps to	20140701	20991231	
45534934	194526	Maps to	20141010	20991231	
45538509	4144111	Maps to	19700101	20991231	
45539432	382014	Maps to	20140701	20991231	
45541180	4009757	Maps to	20141014	20991231	
45541246	4053584	Maps to	20141014	20991231	
45542765	434311	Maps to	20140701	20991231	
45547654	434323	Maps to	20140701	20991231	
45547878	378416	Maps to	20141010	20991231	
45552030	438637	Maps to	19700101	20991231	
45553465	444029	Maps to	20141014	20991231	
45557863	314381	Maps to	19700101	20991231	
45562178	377280	Maps to	20181128	20991231	
45567631	442334	Maps to	20161201	20991231	
45567838	433813	Maps to	19700101	20991231	
45569388	78609	Maps to	20181128	20991231	
45570323	4055329	Maps to	20140701	20991231	
45572067	374366	Maps to	20161201	20991231	
45572993	4109197	Maps to	20140701	20991231	
45581296	201817	Maps to	20140701	20991231	
45581871	320136	Maps to	20141014	20991231	
45582650	4242694	Maps to	19700101	20991231	
45582856	4053597	Maps to	20161201	20991231	
45584624	4057177	Maps to	20140701	20991231	
45584814	433917	Maps to	20181128	20991231	
45590858	4092697	Maps to	20131121	20991231	
45592189	439393	Maps to	20140701	20991231	
45597017	437342	Maps to	19700101	20991231	
45597125	437979	Maps to	20140701	20991231	
45599352	4108318	Maps to	20140701	20991231	
45600623	432587	Maps to	19700101	20991231	
45600777	4274575	Maps to	20141010	20991231	
45605366	4317826	Maps to	20131121	20991231	
45607128	4022202	Maps to	20161201	20991231	
45755316	442131	Maps to	20181128	20991231	
45755520	4183876	Maps to	20141010	20991231	
45755598	435026	Maps to	20141010	20991231	
45755603	444094	Maps to	20161201	20991231	
45755603	4142195	Maps to	20161201	20991231	
45755787	437409	Maps to	20181128	20991231	
45756093	37311061	Maps to	19700101	20991231	
45756245	4053867	Maps to	20181128	20991231	
45755779	4132546	Maps to	20240201	20991231	
45590254	441741	Maps to	20240809	20991231	
36548029	36548029	Maps to	20150918	20991231	
36548245	36548245	Maps to	20150918	20991231	
36556592	36556592	Maps to	20150918	20991231	
44499724	44499724	Maps to	20150918	20991231	
44503081	44503081	Maps to	20150918	20991231	
4173099	4173099	Maps to	19700101	20991231	
4179936	4179936	Maps to	19700101	20991231	
4181330	4181330	Maps to	19700101	20991231	
4253627	4253627	Maps to	19700101	20991231	
4262578	4262578	Maps to	19700101	20991231	
4286024	4286024	Maps to	19700101	20991231	
4289331	4289331	Maps to	19700101	20991231	
4300118	4300118	Maps to	19700101	20991231	
4324900	4324900	Maps to	20080131	20991231	
42537960	42537960	Maps to	20180131	20991231	
36533314	36533314	Maps to	20150918	20991231	
36534680	36534680	Maps to	20150918	20991231	
36538977	36538977	Maps to	20150918	20991231	
36556699	36556699	Maps to	20150918	20991231	
44499443	44499443	Maps to	20150918	20991231	
44500198	44500198	Maps to	20150918	20991231	
44501179	44501179	Maps to	20150918	20991231	
45755654	4234083	Maps to	20220809	20991231	
45755658	4174885	Maps to	20240226	20991231	
42616402	762446	Maps to	20181128	20991231	
42616671	4025831	Maps to	20161201	20991231	
42616742	4116447	Maps to	20161201	20991231	
42616866	4035436	Maps to	20161201	20991231	
42617129	79104	Maps to	20161201	20991231	
42617432	80497	Maps to	20181128	20991231	
42617442	80497	Maps to	20181128	20991231	
42617531	80497	Maps to	20181128	20991231	
42617555	138841	Maps to	20181128	20991231	
42617788	44782549	Maps to	20181128	20991231	
42618536	4003482	Maps to	20161201	20991231	
42618642	77635	Maps to	20181128	20991231	
42618889	75920	Maps to	20161201	20991231	
42619095	77630	Maps to	20181128	20991231	
42619134	77630	Maps to	20181128	20991231	
42619329	196236	Maps to	20161201	20991231	
42619363	4067872	Maps to	20161201	20991231	
45557601	4127117	Maps to	20210204	20991231	
36403039	36403039	Maps to	20150918	20991231	
36530344	36530344	Maps to	20150918	20991231	
36550089	36550089	Maps to	20150918	20991231	
44501520	44501520	Maps to	20150918	20991231	
44501798	44501798	Maps to	20150918	20991231	
44503020	44503020	Maps to	20150918	20991231	
4042837	4042837	Maps to	19700101	20991231	
4059131	4059131	Maps to	19700101	20991231	
4067532	4067532	Maps to	19700101	20991231	
4103399	4103399	Maps to	19700101	20991231	
45606516	619584	Maps to	20220809	20991231	
45595491	37312601	Maps to	20220809	20991231	
42616767	4132811	Maps to	20230927	20991231	
42618967	37163124	Maps to	20230927	20991231	
45576097	4105886	Maps to	20230927	20991231	
45543334	4055224	Maps to	20240226	20991231	
45605991	4033858	Maps to	20240226	20991231	
42618151	74728	Maps to	20240226	20991231	
45577682	37162439	Maps to	20240226	20991231	
42616329	4201438	Maps to	20161201	20991231	
42616329	40481619	Maps to	20181128	20991231	
42616455	4313176	Maps to	20181128	20991231	
42617090	199913	Maps to	20181128	20991231	
42617833	77639	Maps to	20161201	20991231	
42617869	443795	Maps to	20181128	20991231	
42618074	4208264	Maps to	20161201	20991231	
42618488	4024561	Maps to	20161201	20991231	
42618498	44782620	Maps to	20181128	20991231	
42618605	4010333	Maps to	20161201	20991231	
42618731	44782620	Maps to	20181128	20991231	
42618853	4344386	Maps to	20161201	20991231	
42618967	132718	Maps to	20181128	20991231	
42619395	443795	Maps to	20181128	20991231	
42619404	4100824	Maps to	20161201	20991231	
42616805	40482662	Maps to	20181128	20991231	
42616811	4114447	Maps to	20161201	20991231	
42617042	40482662	Maps to	20181128	20991231	
42617052	40482662	Maps to	20181128	20991231	
42617331	195906	Maps to	20181128	20991231	
42617338	443795	Maps to	20181128	20991231	
42617576	4067312	Maps to	20161201	20991231	
42617609	443795	Maps to	20191031	20991231	
42618021	44782620	Maps to	20181128	20991231	
42618117	137275	Maps to	20161201	20991231	
42618958	4284844	Maps to	20161201	20991231	
42618969	134454	Maps to	20181128	20991231	
42619035	46270403	Maps to	20161201	20991231	
42619224	4069528	Maps to	20161201	20991231	
42619342	4208264	Maps to	20161201	20991231	
42619361	40481619	Maps to	20181128	20991231	
46271755	46271755	Maps to	20150731	20991231	
36558126	36558126	Maps to	20150918	20991231	
44499798	44499798	Maps to	20150918	20991231	
44501808	44501808	Maps to	20150918	20991231	
44502452	44502452	Maps to	20150918	20991231	
35610240	35610240	Maps to	20180731	20991231	
45606529	4029496	Maps to	20220809	20991231	
45599683	608236	Maps to	20230927	20991231	
42618154	37165893	Maps to	20240226	20991231	
45533738	80484	Maps to	20141014	20991231	
45535925	4056718	Maps to	20141010	20991231	
45537649	4032243	Maps to	20161201	20991231	
45538211	436134	Maps to	19700101	20991231	
45538791	134736	Maps to	19700101	20991231	
45539088	4057979	Maps to	20140701	20991231	
45539438	4334734	Maps to	20140701	20991231	
45543454	440674	Maps to	19700101	20991231	
45543476	4057588	Maps to	20141014	20991231	
45544076	4079975	Maps to	20161201	20991231	
45547741	378253	Maps to	20141010	20991231	
45547836	377280	Maps to	20140701	20991231	
45548344	4345599	Maps to	20140701	20991231	
45552156	374267	Maps to	20161201	20991231	
45552516	4140090	Maps to	20141014	20991231	
45556439	432509	Maps to	20181128	20991231	
45557674	4245975	Maps to	20141010	20991231	
45558343	441364	Maps to	20140701	20991231	
45558343	444094	Maps to	20181128	20991231	
45560992	4020158	Maps to	20140701	20991231	
45561694	443542	Maps to	20141014	20991231	
45563219	4172865	Maps to	19700101	20991231	
45566664	4242348	Maps to	20140701	20991231	
45567102	44806790	Maps to	20181128	20991231	
45567152	4150172	Maps to	20140701	20991231	
45570136	4309491	Maps to	20141014	20991231	
45570825	432510	Maps to	20181128	20991231	
45570832	432510	Maps to	20181128	20991231	
45570875	432509	Maps to	20181128	20991231	
45571271	439558	Maps to	20141014	20991231	
45571770	4173740	Maps to	20161201	20991231	
45577354	4347178	Maps to	20161201	20991231	
45581308	435506	Maps to	20140701	20991231	
45586873	80484	Maps to	19700101	20991231	
45590295	432509	Maps to	20181128	20991231	
45590986	4221679	Maps to	20161201	20991231	
45591074	4180284	Maps to	20161201	20991231	
45591169	375801	Maps to	20140701	20991231	
45594805	4184133	Maps to	20140701	20991231	
45599708	4022830	Maps to	20161201	20991231	
45600420	375738	Maps to	19700101	20991231	
45601946	200524	Maps to	19700101	20991231	
45605892	443890	Maps to	19700101	20991231	
45606015	4343923	Maps to	19700101	20991231	
45606034	78830	Maps to	20140701	20991231	
45608782	4057633	Maps to	20140701	20991231	
45609463	432510	Maps to	20181128	20991231	
45755336	4266186	Maps to	20141010	20991231	
45755428	4176969	Maps to	20181128	20991231	
45755751	37395455	Maps to	20181128	20991231	
45756403	40484966	Maps to	20141010	20991231	
45542510	196328	Maps to	20220809	20991231	
45571405	1340204	Maps to	20210406	20991231	
36518619	36518619	Maps to	20150918	20991231	
45534473	4166139	Maps to	20131121	20991231	
45535111	4053599	Maps to	20141014	20991231	
45538145	434633	Maps to	19700101	20991231	
45538544	443796	Maps to	20141014	20991231	
45539279	4003569	Maps to	20140701	20991231	
45547374	42539582	Maps to	20181128	20991231	
45547473	441799	Maps to	20140701	20991231	
45547638	321822	Maps to	20141014	20991231	
45547759	442342	Maps to	20141014	20991231	
45548152	4291028	Maps to	20181128	20991231	
45548649	4126119	Maps to	20141010	20991231	
45552021	4303811	Maps to	20141014	20991231	
45552101	4174707	Maps to	20140701	20991231	
45552430	373175	Maps to	19700101	20991231	
45554184	4053272	Maps to	20140701	20991231	
45555141	4016132	Maps to	20141014	20991231	
45557631	4238808	Maps to	20140701	20991231	
45558396	4322316	Maps to	20141010	20991231	
45562145	433486	Maps to	20140701	20991231	
45563024	433527	Maps to	20140701	20991231	
45568091	4101118	Maps to	20131121	20991231	
45572227	199867	Maps to	19700101	20991231	
45572232	194417	Maps to	19700101	20991231	
45572275	4300442	Maps to	20151109	20991231	
45572692	4054992	Maps to	20141010	20991231	
45572930	434154	Maps to	20140701	20991231	
45572988	134741	Maps to	20140701	20991231	
45576285	4034439	Maps to	19700101	20991231	
45577356	73008	Maps to	20141010	20991231	
45578147	4133009	Maps to	20181128	20991231	
45578147	4239520	Maps to	20181128	20991231	
45581004	4085923	Maps to	20140701	20991231	
45581332	4261471	Maps to	19700101	20991231	
45581361	196369	Maps to	20140701	20991231	
45590983	4031134	Maps to	19700101	20991231	
45591139	440083	Maps to	19700101	20991231	
45591637	4065355	Maps to	19700101	20991231	
45592342	193323	Maps to	19700101	20991231	
45595521	4149299	Maps to	20181128	20991231	
45596210	321588	Maps to	20141014	20991231	
45596371	4066820	Maps to	19700101	20991231	
45600040	439983	Maps to	20181128	20991231	
45602268	434769	Maps to	20140701	20991231	
45605566	4105009	Maps to	20141014	20991231	
45755869	4307254	Maps to	20181128	20991231	
45756038	4069060	Maps to	20181128	20991231	
45756669	4061564	Maps to	20181128	20991231	
45541702	40493247	Maps to	20220809	20991231	
45538093	381839	Maps to	20140701	20991231	
45538528	4342896	Maps to	20161201	20991231	
45542771	437827	Maps to	20131121	20991231	
45543904	193261	Maps to	19700101	20991231	
